customer_id,date,platform,text
CUST-00115,2025-06-14,social,Team solved my issue quickly.
CUST-00115,2025-02-03,social,Need an update on my support ticket.
CUST-00115,2025-05-19,social,Very satisfied with product quality.
CUST-00117,2025-02-28,social,Support is slow and not helpful.
CUST-00117,2025-12-16,social,Requesting more information about pricing.
CUST-00117,2025-04-11,social,"Terrible experience, issue still unresolved."
CUST-00117,2026-02-02,social,Support is slow and not helpful.
CUST-00117,2025-02-20,social,Great service and fast support response.
CUST-00117,2025-12-17,social,Great service and fast support response.
CUST-00117,2026-02-09,social,Team solved my issue quickly.
CUST-00117,2025-05-11,social,I am disappointed with recurring bugs.
CUST-00118,2026-01-31,social,Requesting more information about pricing.
CUST-00118,2025-10-30,social,Very satisfied with product quality.
CUST-00119,2025-09-22,social,Team solved my issue quickly.
CUST-00119,2026-02-02,social,Great service and fast support response.
CUST-00119,2025-04-23,social,Team solved my issue quickly.
CUST-00119,2025-10-29,social,"Terrible experience, issue still unresolved."
CUST-00120,2025-09-29,social,Need an update on my support ticket.
CUST-00120,2025-05-21,social,I am disappointed with recurring bugs.
CUST-00120,2025-01-17,social,Need an update on my support ticket.
CUST-00120,2025-09-03,social,"Terrible experience, issue still unresolved."
CUST-00120,2025-02-25,social,"Terrible experience, issue still unresolved."
CUST-00121,2025-12-29,social,Team solved my issue quickly.
CUST-00121,2026-02-03,social,Great service and fast support response.
CUST-00121,2025-06-10,social,Support is slow and not helpful.
CUST-00121,2025-11-02,social,Team solved my issue quickly.
CUST-00121,2025-05-26,social,Great service and fast support response.
CUST-00121,2026-02-14,social,Question about product features.
CUST-00123,2025-04-19,social,I am disappointed with recurring bugs.
CUST-00125,2025-10-10,social,Support is slow and not helpful.
CUST-00125,2025-10-28,social,Team solved my issue quickly.
CUST-00125,2025-09-02,social,"Terrible experience, issue still unresolved."
CUST-00125,2026-01-02,social,Team solved my issue quickly.
CUST-00125,2025-11-10,social,Need an update on my support ticket.
CUST-00126,2025-03-16,social,"Terrible experience, issue still unresolved."
CUST-00126,2025-09-17,social,Team solved my issue quickly.
CUST-00126,2025-03-06,social,I am disappointed with recurring bugs.
CUST-00126,2025-11-02,social,"Terrible experience, issue still unresolved."
CUST-00126,2025-12-10,social,Support is slow and not helpful.
CUST-00126,2025-04-05,social,Support is slow and not helpful.
CUST-00127,2026-01-12,social,Requesting more information about pricing.
CUST-00127,2025-02-24,social,Great service and fast support response.
CUST-00128,2025-06-30,social,Need an update on my support ticket.
CUST-00128,2025-07-12,social,Need an update on my support ticket.
CUST-00128,2025-01-07,social,Need an update on my support ticket.
CUST-00128,2025-12-29,social,"Terrible experience, issue still unresolved."
CUST-00128,2025-05-05,social,I am disappointed with recurring bugs.
CUST-00128,2025-10-10,social,Very satisfied with product quality.
CUST-00128,2025-12-06,social,Question about product features.
CUST-00129,2025-05-07,social,Need an update on my support ticket.
CUST-00131,2025-06-14,social,Great service and fast support response.
CUST-00132,2025-01-02,social,Support is slow and not helpful.
CUST-00132,2025-06-09,social,"Terrible experience, issue still unresolved."
CUST-00132,2025-09-26,social,Very satisfied with product quality.
CUST-00132,2025-10-20,social,Support is slow and not helpful.
CUST-00132,2025-08-27,social,Need an update on my support ticket.
CUST-00132,2025-02-24,social,Team solved my issue quickly.
CUST-00132,2025-02-25,social,Great service and fast support response.
CUST-00133,2025-03-27,social,Great service and fast support response.
CUST-00133,2025-09-23,social,Requesting more information about pricing.
CUST-00134,2025-12-18,social,Team solved my issue quickly.
CUST-00134,2025-01-14,social,Great service and fast support response.
CUST-00134,2025-01-02,social,Great service and fast support response.
CUST-00135,2025-05-05,social,Great service and fast support response.
CUST-00135,2025-10-14,social,Team solved my issue quickly.
CUST-00136,2025-02-22,social,Great service and fast support response.
CUST-00136,2025-10-16,social,Great service and fast support response.
CUST-00136,2025-04-20,social,Team solved my issue quickly.
CUST-00136,2025-12-21,social,Very satisfied with product quality.
CUST-00136,2025-08-17,social,"Terrible experience, issue still unresolved."
CUST-00136,2025-02-13,social,Very satisfied with product quality.
CUST-00138,2025-09-12,social,Support is slow and not helpful.
CUST-00138,2025-09-01,social,Great service and fast support response.
CUST-00138,2025-12-12,social,Need an update on my support ticket.
CUST-00138,2025-02-26,social,Support is slow and not helpful.
CUST-00138,2025-05-17,social,"Terrible experience, issue still unresolved."
CUST-00139,2025-09-18,social,Great service and fast support response.
CUST-00139,2025-09-22,social,Great service and fast support response.
CUST-00139,2025-12-15,social,Need an update on my support ticket.
CUST-00141,2026-02-12,social,Support is slow and not helpful.
CUST-00141,2025-08-08,social,I am disappointed with recurring bugs.
CUST-00141,2026-01-22,social,Team solved my issue quickly.
CUST-00141,2026-02-01,social,I am disappointed with recurring bugs.
CUST-00141,2025-03-21,social,I am disappointed with recurring bugs.
CUST-00141,2025-12-08,social,Great service and fast support response.
CUST-00141,2025-09-19,social,"Terrible experience, issue still unresolved."
CUST-00141,2025-05-01,social,Team solved my issue quickly.
CUST-00142,2025-02-24,social,I am disappointed with recurring bugs.
CUST-00142,2025-06-20,social,Team solved my issue quickly.
CUST-00142,2025-05-15,social,Requesting more information about pricing.
CUST-00142,2026-02-16,social,Requesting more information about pricing.
CUST-00142,2026-01-31,social,Need an update on my support ticket.
CUST-00143,2025-11-12,social,Team solved my issue quickly.
CUST-00143,2025-05-10,social,I am disappointed with recurring bugs.
CUST-00143,2025-02-02,social,Need an update on my support ticket.
CUST-00143,2025-11-09,social,Requesting more information about pricing.
CUST-00143,2025-04-08,social,Need an update on my support ticket.
CUST-00143,2025-10-23,social,Requesting more information about pricing.
CUST-00144,2025-10-28,social,Team solved my issue quickly.
CUST-00144,2025-04-18,social,Requesting more information about pricing.
CUST-00144,2025-11-12,social,Team solved my issue quickly.
CUST-00144,2026-02-13,social,"Terrible experience, issue still unresolved."
CUST-00144,2025-12-27,social,Very satisfied with product quality.
CUST-00144,2025-10-24,social,Team solved my issue quickly.
CUST-00144,2025-07-27,social,Requesting more information about pricing.
CUST-00144,2025-05-03,social,Team solved my issue quickly.
CUST-00145,2025-11-24,social,Requesting more information about pricing.
CUST-00145,2025-10-02,social,"Terrible experience, issue still unresolved."
CUST-00145,2025-06-03,social,Support is slow and not helpful.
CUST-00145,2025-04-22,social,Requesting more information about pricing.
CUST-00145,2026-02-22,social,Great service and fast support response.
CUST-00145,2025-06-18,social,Team solved my issue quickly.
CUST-00146,2025-12-15,social,Great service and fast support response.
CUST-00146,2026-01-25,social,Requesting more information about pricing.
CUST-00146,2025-09-16,social,"Terrible experience, issue still unresolved."
CUST-00147,2025-06-23,social,Requesting more information about pricing.
CUST-00147,2026-02-14,social,Support is slow and not helpful.
CUST-00147,2025-04-08,social,Very satisfied with product quality.
CUST-00147,2025-03-06,social,Very satisfied with product quality.
CUST-00147,2025-10-06,social,Need an update on my support ticket.
CUST-00147,2025-12-22,social,Need an update on my support ticket.
CUST-00147,2025-02-14,social,Very satisfied with product quality.
CUST-00149,2025-08-08,social,Question about product features.
CUST-00149,2025-12-06,social,Requesting more information about pricing.
CUST-00149,2025-11-01,social,Need an update on my support ticket.
CUST-00150,2025-05-03,social,Team solved my issue quickly.
CUST-00151,2025-07-19,social,Question about product features.
CUST-00151,2025-01-23,social,Great service and fast support response.
CUST-00151,2025-01-01,social,Question about product features.
CUST-00151,2025-06-26,social,Question about product features.
CUST-00151,2025-10-22,social,Great service and fast support response.
CUST-00152,2025-12-10,social,Support is slow and not helpful.
CUST-00153,2025-02-26,social,Great service and fast support response.
CUST-00153,2025-06-24,social,Very satisfied with product quality.
CUST-00153,2026-02-26,social,Support is slow and not helpful.
CUST-00153,2025-07-04,social,Requesting more information about pricing.
CUST-00153,2025-04-16,social,I am disappointed with recurring bugs.
CUST-00153,2025-04-18,social,Team solved my issue quickly.
CUST-00154,2025-12-31,social,Very satisfied with product quality.
CUST-00154,2026-01-25,social,Team solved my issue quickly.
CUST-00154,2025-12-16,social,Question about product features.
CUST-00154,2025-03-11,social,Requesting more information about pricing.
CUST-00154,2025-11-13,social,Question about product features.
CUST-00154,2025-05-26,social,Support is slow and not helpful.
CUST-00154,2025-06-06,social,Support is slow and not helpful.
CUST-00155,2025-09-08,social,Question about product features.
CUST-00155,2025-05-29,social,Support is slow and not helpful.
CUST-00156,2025-07-12,social,Great service and fast support response.
CUST-00156,2025-06-26,social,Need an update on my support ticket.
CUST-00156,2025-04-19,social,Need an update on my support ticket.
CUST-00156,2025-02-03,social,Need an update on my support ticket.
CUST-00156,2025-07-25,social,Team solved my issue quickly.
CUST-00156,2025-04-11,social,"Terrible experience, issue still unresolved."
CUST-00156,2025-01-24,social,Team solved my issue quickly.
CUST-00156,2025-04-10,social,Very satisfied with product quality.
CUST-00157,2025-11-22,social,Very satisfied with product quality.
CUST-00157,2025-07-27,social,Very satisfied with product quality.
CUST-00157,2025-08-10,social,Requesting more information about pricing.
CUST-00157,2025-01-22,social,Requesting more information about pricing.
CUST-00159,2026-02-14,social,Need an update on my support ticket.
CUST-00159,2026-02-21,social,"Terrible experience, issue still unresolved."
CUST-00159,2025-10-25,social,Support is slow and not helpful.
CUST-00159,2026-01-07,social,I am disappointed with recurring bugs.
CUST-00159,2025-07-16,social,I am disappointed with recurring bugs.
CUST-00159,2026-01-26,social,"Terrible experience, issue still unresolved."
CUST-00159,2025-08-24,social,Team solved my issue quickly.
CUST-00160,2025-02-03,social,Team solved my issue quickly.
CUST-00160,2026-02-22,social,Need an update on my support ticket.
CUST-00160,2025-02-07,social,Team solved my issue quickly.
CUST-00160,2025-07-10,social,Requesting more information about pricing.
CUST-00160,2025-09-10,social,Very satisfied with product quality.
CUST-00161,2025-01-26,social,"Terrible experience, issue still unresolved."
CUST-00161,2025-06-25,social,Team solved my issue quickly.
CUST-00161,2025-03-06,social,Question about product features.
CUST-00161,2025-07-14,social,Requesting more information about pricing.
CUST-00161,2025-11-09,social,Need an update on my support ticket.
CUST-00161,2025-05-10,social,Team solved my issue quickly.
CUST-00161,2025-03-26,social,Requesting more information about pricing.
CUST-00162,2026-01-30,social,Team solved my issue quickly.
